"Id","Response"
33889,8
33892,1
33902,6
33908,2
33917,5
33928,1
33939,1
33943,6
33944,5
33953,8
33954,5
33956,8
33958,6
33960,6
33963,2
33965,6
33966,6
33967,8
33969,2
33973,6
33984,7
33986,8
33987,8
33993,7
34003,8
34008,5
34012,7
34014,7
34019,7
34026,8
34038,6
34047,8
34050,6
34051,5
34058,6
34059,8
34061,8
34063,8
34064,8
34066,1
34077,4
34080,5
34081,5
34082,7
34088,6
34091,6
34093,6
34095,5
34096,5
34100,1
34102,8
34103,2
34108,2
34109,6
34121,7
34122,5
34124,5
34127,8
34130,5
34132,7
34136,2
34160,8
34163,1
34166,8
34174,7
34175,8
34183,6
34186,8
34191,7
34193,8
34194,1
34199,1
34203,8
34205,1
34207,1
34209,6
34210,2
34212,6
34214,5
34220,6
34222,8
34223,3
34231,5
34235,6
34238,8
34241,8
34243,8
34255,8
34256,2
34258,5
34262,2
34265,8
34268,8
34273,6
34279,8
34282,8
34286,2
34301,1
34303,7
34312,2
34315,8
34316,8
34317,7
34322,8
34325,5
34329,5
34330,2
34333,6
34337,2
34340,8
34341,8
34343,8
34353,8
34355,1
34357,8
34362,2
34365,2
34379,8
34382,8
34384,2
34385,7
34390,8
34404,8
34407,2
34408,8
34409,8
34415,7
34416,6
34418,7
34420,7
34422,8
34423,8
34427,2
34436,8
34439,7
34443,8
34448,7
34449,6
34450,8
34453,1
34470,5
34473,1
34475,6
34476,1
34483,8
34485,8
34494,8
34503,6
34505,7
34507,7
34512,2
34513,8
34514,8
34516,6
34517,7
34524,6
34526,2
34533,1
34535,8
34538,1
34543,8
34545,7
34548,2
34549,7
34558,6
34561,8
34573,8
34578,2
34582,2
34583,7
34584,5
34594,1
34600,8
34612,5
34613,5
34616,6
34619,6
34621,5
34627,8
34633,2
34634,8
34642,7
34644,8
34658,8
34668,7
34671,1
34675,5
34676,5
34686,1
34687,8
34692,4
34693,5
34711,8
34712,2
34722,2
34729,2
34731,1
34733,8
34735,8
34737,2
34738,7
34742,6
34746,2
34747,6
34750,8
34753,8
34755,1
34756,5
34759,8
34761,6
34773,6
34774,2
34783,1
34785,6
34793,4
34794,8
34796,8
34797,8
34806,8
34814,8
34817,6
34826,8
34828,8
34829,6
34832,5
34833,8
34836,7
34837,7
34838,1
34845,8
34846,2
34847,8
34859,1
34862,2
34865,8
34868,7
34878,2
34881,8
34885,6
34888,2
34892,8
34903,1
34904,2
34905,8
34907,7
34909,8
34912,7
34916,1
34923,2
34928,8
34931,2
34934,6
34935,2
34941,6
34944,8
34949,8
34953,6
34959,8
34962,7
34965,6
34975,2
34976,6
34978,6
34984,8
34986,6
34988,6
34990,5
34992,5
34993,2
34994,8
34997,8
34998,8
35000,7
35001,7
35003,7
35005,8
35010,7
35011,8
35014,8
35017,6
35025,2
35031,6
35034,5
35036,2
35038,8
35039,2
35040,5
35043,7
35045,8
35048,7
35054,6
35056,7
35058,8
35065,6
35066,6
35067,8
35069,6
35072,1
35074,6
35085,2
35086,1
35087,6
35089,6
35090,8
35095,5
35097,5
35101,8
35102,6
35103,8
35105,8
35106,8
35111,8
35118,2
35121,8
35135,8
35141,2
35142,8
35150,6
35152,8
35156,6
35160,6
35162,2
35163,8
35166,8
35169,6
35170,8
35171,2
35172,8
35175,8
35176,8
35182,6
35183,6
35187,8
35191,5
35195,3
35200,7
35201,6
35202,1
35205,8
35208,3
35210,1
35218,8
35227,7
35235,2
35236,8
35241,8
35251,2
35257,5
35260,8
35264,8
35271,7
35272,8
35277,8
35278,1
35279,8
35282,5
35289,7
35290,8
35292,8
35293,6
35294,8
35299,6
35311,6
35313,8
35321,7
35324,8
35325,2
35327,1
35329,2
35330,8
35337,2
35338,8
35342,6
35347,2
35349,8
35350,5
35353,8
35359,8
35361,4
35366,8
35367,2
35370,6
35375,7
35376,6
35385,8
35395,6
35397,7
35398,6
35401,8
35408,5
35413,6
35415,8
35417,5
35419,2
35427,6
35428,8
35437,6
35443,5
35444,3
35446,6
35448,8
35449,8
35450,8
35457,8
35462,8
35464,8
35467,5
35469,1
35473,2
35476,8
35480,5
35483,8
35484,7
35489,8
35492,8
35493,8
35494,1
35503,5
35506,2
35507,6
35518,6
35519,8
35523,6
35534,7
35542,8
35544,1
35554,7
35555,5
35556,1
35558,8
35560,1
35565,8
35566,6
35567,6
35569,6
35577,2
35582,6
35583,6
35586,5
35599,6
35608,1
35613,7
35623,8
35627,1
35630,7
35635,1
35638,6
35647,2
35649,8
35654,6
35657,2
35661,1
35662,6
35666,2
35676,8
35682,5
35692,6
35696,8
35697,6
35701,8
35718,7
35722,1
35724,5
35730,5
35738,5
35741,7
35744,6
35746,6
35749,5
35751,6
35757,1
35758,8
35762,6
35763,8
35764,8
35770,8
35778,6
35780,5
35787,6
35790,3
35796,7
35798,4
35800,8
35803,6
35809,6
35814,1
35817,6
35820,6
35826,6
35827,2
35833,8
35836,6
35841,6
35843,7
35844,8
35853,8
35854,5
35856,8
35857,8
35862,7
35869,2
35873,7
35875,6
35877,5
35880,8
35885,6
35888,2
35889,4
35890,7
35898,6
35903,6
35905,2
35911,8
35917,2
35923,6
35929,8
35936,8
35937,8
35939,8
35941,8
35942,2
35947,6
35949,8
35950,5
35952,5
35961,2
35968,8
35975,6
35988,7
35995,8
35996,8
36000,7
36004,8
36005,8
36028,2
36029,8
36030,1
36035,8
36040,7
36046,2
36048,1
36049,1
36051,8
36056,6
36065,8
36066,7
36068,7
36071,7
36080,6
36082,8
36084,1
36088,2
36089,8
36093,8
36094,1
36097,8
36102,2
36105,2
36108,2
36109,8
36119,1
36121,6
36124,2
36127,7
36133,8
36135,6
36141,8
36142,8
36147,1
36156,1
36158,8
36161,2
36162,5
36166,8
36170,1
36171,7
36172,1
36174,6
36182,8
36190,5
36191,1
36192,8
36199,8
36207,1
36211,8
36214,8
36222,6
36223,2
36225,7
36227,6
36235,8
36237,8
36238,8
36240,8
36242,8
36255,8
36256,2
36257,8
36260,5
36264,8
36265,7
36269,1
36272,6
36273,8
36277,2
36278,8
36283,7
36284,8
36287,1
36288,7
36292,8
36294,4
36297,8
36299,2
36300,5
36305,5
36306,2
36310,8
36312,8
36313,8
36319,6
36323,6
36330,8
36332,7
36333,5
36336,7
36340,6
36342,8
36343,8
36344,6
36350,6
36353,8
36356,8
36360,2
36366,8
36373,8
36376,8
36391,2
36397,6
36401,2
36418,2
36420,8
36424,6
36433,6
36434,8
36438,7
36439,6
36441,8
36445,1
36447,6
36449,6
36451,8
36459,1
36466,8
36468,7
36485,6
36498,8
36499,2
36506,7
36507,2
36508,7
36516,6
36517,6
36525,7
36527,2
36530,7
36531,8
36532,8
36557,2
36560,2
36570,8
36573,1
36574,2
36578,8
36582,5
36584,8
36585,7
36588,7
36589,6
36604,6
36623,8
36626,2
36634,5
36635,2
36644,1
36647,8
36657,8
36659,8
36660,6
36666,5
36668,5
36673,8
36674,8
36675,2
36681,8
36685,8
36690,8
36697,8
36706,7
36708,5
36720,8
36721,1
36727,6
36729,1
36730,6
36731,7
36735,1
36736,8
36740,6
36745,7
36747,5
36748,8
36753,5
36757,7
36758,8
36763,6
36764,8
36766,6
36771,8
36773,5
36788,2
36791,2
36799,8
36802,7
36805,7
36806,8
36809,1
36811,8
36815,8
36817,8
36822,8
36826,6
36829,6
36840,2
36841,7
36850,8
36851,2
36864,7
36865,8
36867,2
36869,8
36872,6
36889,5
36893,5
36896,5
36897,1
36900,8
36918,2
36921,8
36923,6
36925,1
36926,8
36927,2
36928,8
36929,5
36932,6
36933,8
36936,7
36937,6
36945,8
36948,6
36949,1
36952,5
36953,8
36956,1
36960,6
36974,8
36976,6
36977,8
36978,6
36979,8
36984,8
36986,8
36992,1
36993,7
37011,6
37014,8
37015,8
37016,8
37020,6
37021,6
37025,8
37034,8
37035,8
37045,7
37046,2
37047,2
37050,8
37055,8
37056,7
37061,8
37062,6
37077,2
37078,2
37079,8
37083,7
37091,8
37104,2
37109,6
37112,6
37114,7
37115,1
37117,8
37119,6
37120,2
37124,8
37126,1
37127,8
37129,7
37133,5
37134,8
37135,8
37136,7
37137,8
37149,2
37154,8
37165,2
37170,2
37174,6
37188,1
37194,1
37199,2
37202,5
37206,6
37215,7
37229,7
37230,6
37239,8
37242,8
37251,1
37258,1
37265,6
37267,8
37268,8
37271,5
37277,8
37282,1
37287,2
37288,2
37298,8
37304,2
37312,7
37314,2
37316,6
37318,7
37320,8
37321,2
37324,1
37325,8
37327,1
37334,8
37343,5
37347,8
37359,7
37363,8
37367,6
37368,6
37371,2
37373,8
37378,7
37386,8
37389,1
37392,8
37393,1
37397,1
37399,6
37401,1
37414,2
37417,3
37422,1
37423,8
37429,6
37430,8
37433,8
37437,7
37453,7
37454,8
37459,6
37462,7
37468,6
37469,2
37472,8
37473,1
37474,2
37477,7
37480,2
37481,2
37485,8
37488,8
37491,6
37494,8
37497,6
37501,2
37514,7
37519,8
37521,5
37528,8
37538,6
37543,6
37545,5
37551,4
37553,1
37557,3
37563,8
37566,1
37567,6
37568,7
37576,5
37577,6
37578,6
37580,8
37596,1
37597,1
37598,8
37602,8
37603,6
37606,1
37614,2
37619,8
37625,6
37626,5
37631,5
37634,1
37640,5
37643,8
37644,6
37646,7
37648,7
37653,8
37654,7
37662,6
37663,5
37665,8
37668,5
37670,2
37673,4
37674,6
37675,6
37681,8
37685,7
37687,8
37696,7
37704,2
37713,8
37714,8
37720,6
37723,1
37724,7
37733,8
37738,6
37746,7
37754,8
37755,8
37757,6
37768,6
37770,8
37782,8
37791,2
37802,7
37805,8
37810,8
37812,1
37819,8
37821,2
37823,8
37826,8
37830,7
37836,8
37843,4
37846,7
37847,7
37850,8
37855,6
37856,8
37861,2
37865,8
37866,8
37867,8
37869,1
37874,6
37877,1
37885,4
37886,1
37887,8
37892,8
37895,5
37896,8
37897,1
37899,3
37901,7
37903,7
37909,7
37912,2
37913,1
37920,6
37931,5
37936,8
37941,8
37944,5
37945,8
37949,8
37951,2
37952,1
37962,1
37964,5
37967,2
37970,2
37975,8
37976,2
37988,7
37990,8
37991,2
37993,8
37994,2
37995,8
37996,1
37999,7
38008,5
38011,8
38015,2
38016,8
38018,5
38021,6
38028,8
38029,4
38036,8
38037,2
38041,6
38046,6
38051,8
38054,8
38057,2
38060,8
38062,8
38067,8
38068,6
38073,5
38074,8
38076,1
38077,8
38079,7
38081,8
38083,7
38086,5
38089,8
38092,6
38097,8
38100,8
38103,6
38114,8
38117,7
38119,8
38121,2
38124,6
38129,7
38130,1
38132,8
38137,6
38141,8
38153,8
38154,8
38161,8
38163,3
38168,8
38177,8
38182,5
38183,6
38196,8
38201,1
38214,7
38215,7
38222,8
38236,6
38237,2
38238,8
38251,2
38252,2
38253,2
38255,2
38264,8
38266,7
38267,6
38269,6
38271,7
38272,7
38275,8
38277,1
38282,2
38283,2
38284,7
38288,7
38289,8
38300,7
38302,8
38304,8
38306,1
38307,8
38317,8
38319,6
38328,8
38342,8
38348,7
38354,1
38355,2
38356,6
38358,2
38368,2
38369,4
38396,7
38397,8
38399,8
38403,7
38407,6
38409,2
38412,8
38428,6
38429,8
38433,6
38434,7
38438,2
38465,7
38466,6
38470,8
38471,5
38474,6
38475,2
38484,2
38490,8
38499,1
38503,5
38505,8
38514,8
38516,8
38518,2
38522,2
38523,5
38526,8
38528,8
38530,6
38533,8
38537,8
38538,8
38544,7
38546,1
38555,7
38558,7
38560,1
38566,2
38573,8
38574,1
38576,7
38577,8
38583,2
38586,6
38593,8
38598,6
38601,8
38625,5
38626,8
38637,8
38642,8
38646,7
38649,8
38652,8
38653,1
38654,1
38656,1
38666,7
38667,6
38675,2
38678,8
38681,7
38703,8
38712,6
38715,8
38717,7
38732,8
38733,2
38735,1
38741,4
38746,8
38750,8
38767,6
38773,8
38775,7
38778,7
38779,1
38781,2
38784,1
38792,7
38801,8
38802,4
38811,7
38816,2
38818,2
38820,6
38822,5
38826,8
38838,8
38839,6
38844,1
38845,7
38848,6
38850,2
38851,6
38853,8
38867,7
38871,6
38878,6
38881,7
38883,6
38887,8
38893,8
38895,8
38901,8
38904,1
38917,2
38918,7
38919,4
38922,2
38927,7
38929,8
38942,4
38945,8
38946,7
38951,6
38958,8
38968,1
38971,2
38976,8
38978,8
38987,7
38988,6
38990,6
38991,2
38997,8
38998,8
39002,7
39015,6
39030,2
39031,2
39040,8
39042,8
39047,8
39049,2
39053,7
39060,6
39061,5
39066,2
39071,5
39073,8
39075,7
39076,7
39079,8
39082,1
39084,5
39086,8
39087,1
39090,5
39091,1
39096,8
39099,8
39102,8
39106,6
39108,6
39111,6
39114,7
39115,4
39117,8
39119,5
39123,2
39131,8
39146,1
39148,6
39149,1
39157,2
39160,6
39161,1
39163,8
39164,6
39177,5
39181,6
39186,2
39202,6
39205,8
39207,2
39208,7
39213,7
39217,8
39220,8
39228,6
39229,6
39233,5
39240,5
39244,7
39246,8
39249,8
39255,7
39256,8
39269,8
39274,8
39277,2
39288,7
39289,6
39290,5
39291,5
39293,7
39299,1
39307,7
39308,2
39316,8
39318,8
39319,2
39327,2
39337,3
39339,8
39342,8
39345,8
39353,7
39371,1
39373,2
39375,6
39382,6
39384,5
39387,8
39392,6
39395,2
39396,2
39402,6
39403,1
39406,5
39414,2
39418,2
39426,8
39428,1
39429,6
39432,6
39436,6
39439,8
39449,8
39452,1
39458,6
39460,6
39464,8
39466,7
39467,1
39470,2
39475,2
39476,7
39477,2
39481,2
39486,6
39489,2
39494,8
39496,6
39504,2
39506,1
39507,8
39508,7
39509,4
39514,2
39529,6
39532,8
39536,7
39539,5
39542,1
39545,7
39547,5
39548,5
39552,7
39555,8
39556,8
39557,8
39559,8
39586,6
39589,1
39595,6
39596,8
39597,5
39599,8
39605,1
39612,5
39615,8
39624,7
39626,1
39627,6
39633,8
39638,5
39643,6
39657,6
39659,8
39664,5
39665,6
39669,8
39691,2
39693,6
39698,8
39700,8
39709,2
39712,6
39713,2
39726,1
39730,8
39732,6
39740,8
39742,8
39755,6
39756,6
39759,2
39761,6
39763,7
39764,7
39769,7
39784,5
39786,2
39789,1
39790,1
39796,8
39797,8
39799,8
39802,6
39818,8
39825,8
39826,1
39830,6
39832,6
39833,7
39852,8
39853,6
39860,5
39865,8
39866,5
39867,8
39874,6
39882,5
39889,2
39893,7
39895,2
39898,8
39901,2
39907,8
39908,2
39910,6
39911,1
39924,7
39928,6
39929,7
39937,7
39939,2
39944,1
39948,8
39951,7
39958,4
39959,1
39967,8
39972,8
39975,8
39978,5
40004,6
40016,7
40026,2
40028,7
40036,6
40040,6
40041,7
40042,6
40043,6
40050,7
40052,8
40053,5
40061,8
40063,8
40078,3
40084,7
40085,5
40087,1
40090,2
40091,5
40093,1
40098,2
40099,2
40102,7
40104,8
40109,1
40113,8
40118,8
40122,6
40124,7
40125,1
40127,2
40129,8
40130,2
40131,8
40136,1
40146,6
40150,8
40151,6
40160,8
40162,8
40163,2
40171,8
40173,8
40181,1
40182,1
40184,8
40195,1
40197,7
40198,8
40209,2
40211,7
40212,7
40213,8
40224,2
40228,6
40237,2
40244,8
40250,5
40252,6
40257,7
40258,1
40262,8
40268,2
40273,2
40282,7
40285,2
40286,8
40298,8
40299,8
40311,8
40313,8
40314,8
40316,7
40317,1
40320,6
40327,8
40345,8
40346,6
40348,6
40357,8
40364,8
40367,1
40368,2
40376,7
40377,8
40378,1
40386,8
40388,8
40393,6
40405,2
40406,7
40413,8
40414,6
40415,8
40418,7
40423,2
40427,7
40428,1
40429,5
40432,1
40434,7
40435,5
40442,6
40447,5
40457,1
40458,8
40470,6
40471,6
40472,4
40477,2
40479,8
40483,5
40484,6
40486,2
40488,8
40492,1
40496,6
40498,6
40499,6
40504,5
40513,8
40514,2
40520,5
40523,6
40527,6
40537,6
40538,2
40540,1
40541,2
40548,8
40562,8
40563,8
40569,6
40570,7
40573,6
40574,1
40576,6
40577,7
40579,8
40589,6
40593,8
40599,2
40601,8
40610,7
40616,8
40624,6
40626,6
40630,5
40633,8
40644,7
40658,8
40663,8
40666,1
40673,6
40677,8
40680,7
40684,7
40690,7
40693,8
40702,4
40703,7
40704,7
40707,1
40709,7
40713,7
40723,2
40735,8
40742,8
40745,8
40749,8
40755,1
40762,8
40771,8
40773,8
40779,8
40783,6
40789,7
40791,6
40793,2
40795,8
40801,6
40815,2
40817,5
40822,5
40823,8
40825,7
40828,1
40833,8
40834,8
40847,8
40848,8
40854,8
40858,8
40859,8
40861,2
40864,8
40865,5
40866,7
40867,5
40871,8
40873,2
40881,7
40887,8
40898,5
40902,5
40905,8
40907,6
40908,8
40915,7
40923,2
40928,7
40929,5
40942,8
40947,8
40952,4
40958,6
40959,5
40960,5
40971,7
40979,8
40988,7
40989,8
40991,6
40993,2
41003,8
41006,8
41007,8
41008,6
41009,6
41015,8
41022,6
41023,6
41025,7
41026,7
41029,8
41030,7
41032,8
41036,5
41037,1
41038,8
41046,2
41053,8
41067,1
41069,2
41084,7
41089,5
41091,5
41095,6
41100,2
41102,5
41104,2
41109,1
41113,5
41119,2
41120,4
41126,8
41129,8
41141,1
41142,2
41147,2
41151,7
41155,5
41162,2
41169,7
41170,8
41175,8
41187,7
41190,8
41202,7
41207,8
41208,7
41214,6
41216,8
41218,8
41225,8
41226,8
41233,8
41240,7
41241,8
41242,6
41249,6
41251,1
41253,7
41254,8
41256,1
41259,2
41260,8
41261,1
41265,8
41274,2
41284,8
41296,6
41298,8
41300,8
41302,8
41311,7
41313,8
41314,6
41318,7
41320,6
41333,7
41353,8
41357,6
41360,8
41365,4
41370,8
41372,1
41375,4
41378,6
41379,7
41381,8
41382,6
41385,6
41392,1
41396,6
41406,8
41410,8
41419,7
41420,5
41421,3
41426,2
41429,8
41430,6
41444,7
41450,8
41451,2
41452,7
41454,7
41459,2
41463,8
41464,8
41465,1
41466,6
41467,2
41474,8
41478,8
41485,8
41488,4
41491,6
41503,8
41512,5
41516,4
41521,6
41525,2
41527,2
41531,8
41534,4
41535,6
41538,8
41542,2
41547,7
41548,6
41552,8
41560,6
41561,6
41567,6
41569,8
41578,8
41584,5
41587,4
41590,1
41592,2
41603,6
41608,8
41610,8
41617,8
41621,7
41622,2
41623,8
41626,8
41627,1
41630,8
41631,8
41632,7
41635,6
41647,1
41649,8
41651,8
41652,8
41653,6
41663,6
41670,8
41672,8
41673,8
41676,8
41677,5
41681,5
41685,5
41692,6
41695,5
41699,6
41702,8
41707,2
41708,7
41710,7
41713,8
41716,8
41718,2
41731,6
41735,6
41744,8
41746,8
41753,5
41754,8
41758,8
41759,8
41780,8
41785,6
41787,8
41803,6
41810,7
41812,7
41817,8
41824,8
41829,6
41844,7
41854,2
41855,2
41856,7
41860,8
41868,6
41870,6
41882,7
41885,8
41900,8
41901,5
41906,8
41909,6
41915,2
41923,7
41931,8
41935,7
41939,1
41942,8
41948,8
41950,8
41962,5
41969,8
41974,1
41977,7
41978,1
41980,5
41983,2
41988,6
41992,8
41994,6
41998,2
42003,2
42006,7
42008,6
42009,6
42015,7
42019,7
42020,6
42031,7
42035,4
42036,8
42042,2
42045,6
42049,1
42051,7
42052,7
42054,8
42057,2
42058,6
42059,7
42061,8
42067,1
42070,8
42071,2
42072,2
42076,6
42079,6
42080,2
42084,6
42085,5
42088,8
42089,1
42093,8
42096,7
42102,1
42119,2
42120,8
42121,7
42125,6
42135,8
42138,1
42143,7
42151,8
42156,8
42157,5
42164,5
42166,8
42168,5
42170,8
42175,6
42176,1
42178,8
42187,1
42200,1
42201,5
42204,8
42205,6
42206,1
42210,8
42212,6
42215,8
42219,8
42227,8
42229,2
42231,2
42238,8
42248,5
42250,8
42251,7
42252,1
42256,7
42257,1
42261,8
42278,6
42286,2
42292,8
42297,8
42299,6
42302,2
42307,5
42320,8
42322,1
42324,6
42326,1
42328,6
42329,2
42330,7
42331,1
42333,2
42334,8
42336,6
42340,2
42341,8
42345,2
42347,2
42349,8
42350,6
42354,8
42364,1
42366,6
42372,6
42392,6
42395,1
42400,8
42403,7
42417,5
42422,7
42429,8
42431,2
42432,6
42433,2
42437,6
42440,4
42443,8
42445,8
42447,7
42466,6
42471,6
42476,7
42488,7
42494,6
42502,8
42510,1
42513,8
42514,7
42516,1
42517,8
42521,8
42526,6
42530,8
42539,6
42541,1
42548,7
42549,5
42551,1
42552,2
42577,2
42580,8
42582,8
42589,8
42590,4
42591,2
42596,7
42597,8
42598,8
42600,8
42602,6
42612,2
42615,6
42618,2
42619,8
42620,6
42624,6
42629,6
42630,8
42637,8
42638,6
42642,7
42648,7
42650,6
42655,8
42670,8
42676,6
42679,7
42680,8
42681,8
42686,1
42688,4
42697,6
42700,5
42712,2
42726,5
42729,8
42731,8
42732,7
42735,8
42736,8
42742,8
42744,6
42746,8
42751,8
42756,8
42776,2
42785,1
42786,8
42794,8
42802,5
42806,2
42829,6
42831,4
42833,6
42834,5
42835,5
42837,1
42845,8
42847,2
42848,8
42849,1
42861,1
42864,7
42867,8
42869,7
42877,7
42881,4
42883,8
42886,8
42887,8
42890,6
42892,6
42898,8
42906,6
42908,5
42910,4
42913,5
42915,8
42918,7
42920,8
42921,8
42925,1
42930,4
42936,1
42937,8
42938,7
42940,8
42941,6
42942,5
42946,1
42950,1
42955,8
42957,8
42959,1
42960,2
42962,2
42963,7
42964,3
42965,8
42993,6
43002,8
43003,7
43006,8
43010,8
43012,8
43014,7
43016,6
43023,6
43030,2
43031,6
43032,1
43033,2
43034,7
43035,2
43042,8
43046,5
43048,6
43050,2
43052,2
43059,7
43061,5
43063,4
43066,7
43070,6
43078,6
43080,8
43084,5
43085,7
43087,8
43091,8
43102,1
43103,6
43105,2
43114,5
43117,1
43118,5
43121,2
43125,4
43132,2
43136,7
43138,6
43142,2
43148,4
43155,3
43167,5
43173,8
43186,6
43188,8
43190,5
43191,1
43194,2
43195,8
43196,5
43198,8
43203,8
43207,8
43218,8
43222,8
43226,8
43229,6
43238,7
43248,7
43252,6
43254,4
43257,5
43262,8
43263,8
43271,6
43273,8
43281,8
43285,8
43286,2
43288,8
43298,8
43301,8
43303,6
43306,6
43308,8
43309,5
43312,2
43314,8
43316,1
43320,8
43322,2
43323,7
43332,7
43334,6
43342,8
43343,7
43344,6
43350,5
43352,2
43353,7
43360,6
43361,8
43380,8
43391,2
43398,6
43399,6
43403,6
43407,2
43408,6
43413,7
43424,7
43425,7
43428,8
43429,8
43431,7
43432,2
43437,2
43444,6
43445,8
43446,8
43447,1
43452,6
43459,8
43465,7
43466,7
43470,8
43473,6
43475,8
43476,8
43477,2
43484,2
43488,7
43493,8
43497,5
43498,8
43500,8
43502,1
43504,6
43509,5
43510,6
43515,6
43517,5
43519,1
43520,8
43524,1
43532,2
43534,8
43535,1
43539,8
43540,8
43542,2
43546,8
43552,8
43554,8
43558,8
43570,6
43571,1
43577,6
43579,1
43580,5
43584,8
43595,8
43596,8
43599,6
43600,6
43602,8
43603,8
43605,8
43611,8
43612,7
43613,2
43619,2
43624,6
43626,8
43627,8
43629,7
43633,8
43635,8
43636,8
43641,8
43646,2
43655,7
43656,8
43663,8
43665,6
43668,8
43674,1
43677,1
43680,8
43685,5
43689,6
43692,6
43693,6
43694,5
43701,8
43705,8
43706,7
43710,2
43712,1
43720,8
43723,8
43724,8
43725,2
43736,2
43737,8
43738,4
43741,6
43744,7
43745,7
43751,1
43754,1
43756,7
43760,6
43762,8
43763,8
43765,8
43770,5
43774,8
43777,5
43786,8
43788,8
43790,6
43791,8
43794,8
43807,6
43808,7
43811,8
43813,6
43822,2
43825,8
43826,8
43830,6
43837,8
43839,7
43842,8
43844,6
43845,8
43852,8
43855,8
43866,2
43867,2
43873,8
43874,4
43879,6
43880,8
43890,2
43892,6
43894,2
43897,7
43904,7
43906,8
43908,6
43925,1
43929,1
43936,6
43943,1
43946,6
43948,8
43949,8
43953,7
43955,7
43956,8
43962,7
43963,7
43967,7
43970,6
43971,6
43972,8
43979,6
43981,7
43986,8
43988,5
43989,2
43993,7
43994,8
43996,6
43998,8
43999,8
44002,7
44003,2
44006,8
44007,1
44012,6
44013,7
44014,7
44031,8
44034,2
44038,1
44040,8
44041,8
44044,6
44047,8
44050,1
44056,8
44067,7
44071,5
44075,5
44081,6
44085,5
44087,6
44102,4
44103,6
44106,8
44109,8
44114,8
44119,7
44120,8
44126,2
44132,7
44133,6
44136,2
44137,7
44138,8
44140,1
44145,6
44146,6
44150,7
44159,7
44165,2
44166,8
44168,8
44178,2
44180,2
44183,8
44184,1
44188,8
44200,5
44211,8
44212,5
44213,6
44216,8
44217,7
44221,7
44226,1
44227,8
44230,8
44231,6
44236,2
44241,1
44243,6
44245,8
44252,5
44254,2
44255,8
44256,6
44264,8
44270,7
44272,8
44277,8
44283,8
44286,8
44287,4
44294,8
44297,2
44306,2
44317,8
44319,8
44320,6
44334,2
44337,7
44342,8
44346,7
44348,7
44349,5
44350,7
44352,6
44358,8
44359,6
44361,5
44368,6
44375,1
44381,6
44387,7
44389,8
44398,8
44400,2
44405,8
44413,8
44415,6
44428,8
44429,8
44431,1
44437,8
44439,8
44441,1
44443,6
44454,8
44457,8
44459,1
44466,2
44467,8
44469,8
44471,8
44475,2
44484,7
44494,5
44496,6
44499,7
44500,8
44504,2
44505,8
44506,5
44510,8
44513,6
44515,6
44522,6
44526,8
44531,1
44535,8
44537,1
44538,8
44559,8
44566,2
44569,8
44570,2
44580,8
44582,8
44592,8
44597,6
44599,8
44600,8
44606,1
44609,2
44611,8
44616,1
44620,8
44626,8
44627,6
44629,5
44630,5
44633,7
44635,6
44636,8
44639,8
44644,2
44653,1
44654,1
44655,6
44666,8
44667,2
44669,6
44671,7
44685,8
44687,8
44692,6
44698,6
44707,4
44717,6
44718,7
44722,2
44725,5
44727,4
44728,6
44731,2
44732,5
44736,8
44737,8
44743,8
44747,8
44749,6
44754,6
44756,8
44757,8
44761,8
44764,8
44766,8
44769,8
44771,6
44772,6
44776,6
44790,6
44794,2
44797,8
44798,8
44810,7
44811,5
44818,6
44819,6
44820,1
44827,8
44830,8
44835,5
44839,8
44840,8
44844,7
44856,5
44858,4
44869,8
44870,1
44875,1
44876,5
44877,1
44878,5
44881,1
44895,2
44909,8
44913,6
44915,8
44916,8
44917,1
44918,2
44919,8
44923,8
44933,8
44934,8
44937,6
44938,7
44939,7
44942,7
44943,5
44947,6
44950,5
44968,6
44970,2
44974,2
44982,8
44990,1
44992,6
44994,8
44995,7
44999,2
45003,7
45005,8
45006,6
45008,8
45010,8
45012,1
45013,8
45018,8
45019,2
45025,2
45026,7
45028,2
45029,5
45030,7
45032,8
45038,5
45039,2
45041,2
45045,1
45054,8
45057,7
45061,5
45064,5
45071,1
45076,7
45079,6
45083,6
45084,7
45085,1
45093,7
45095,2
45097,8
45099,6
45101,7
45102,2
45115,6
45119,2
45127,4
45128,5
45138,1
45141,6
45146,8
45151,6
45152,8
45155,7
45158,8
45169,2
45175,1
45183,6
45196,7
45198,7
45199,8
45200,8
45211,2
45213,5
45214,6
45216,8
45227,1
45234,8
45239,2
45240,4
45244,6
45246,8
45248,6
45251,7
45259,8
45263,5
45272,7
45282,6
45291,7
45294,1
45295,7
45301,5
45303,5
45305,6
45319,7
45321,2
45325,4
45333,6
45342,1
45343,8
45344,2
45345,8
45349,8
45350,7
45352,6
45355,7
45356,8
45357,8
45372,2
45373,6
45377,2
45378,6
45381,6
45383,8
45384,8
45389,8
45393,8
45395,8
45399,8
45400,8
45402,8
45408,1
45415,1
45419,8
45422,7
45423,5
45429,8
45431,7
45447,6
45448,5
45449,5
45450,7
45454,6
45456,1
45459,7
45460,5
45464,5
45465,8
45466,8
45467,1
45468,8
45472,2
45479,8
45480,8
45481,6
45496,2
45506,6
45512,8
45516,6
45521,7
45532,5
45534,2
45535,8
45540,8
45542,8
45544,1
45545,5
45550,7
45559,7
45560,1
45568,8
